Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAampSecondsHB, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
1340.1,   8,   3612,   4200,   3637,   3613,   3210,   31,   24,   31,   21571,   1011,   1120,  -27736,   0,  -770
1340.2,   9,   3619,   4200,   3637,   3613,   3210,   32,   24,   31,   21535,   1011,   1120,  -27734,   0,  -770
1340.3,   10,   3615,   4200,   3637,   3613,   3210,   31,   24,   31,   21537,   1011,   1120,  -27732,   0,  -770
1340.4,   10,   3615,   4200,   3637,   3613,   3210,   31,   24,   31,   21560,   1011,   1120,  -27729,   0,  -770
1340.5,   11,   3617,   4200,   3637,   3613,   3210,   31,   24,   31,   21554,   1011,   1120,  -27728,   0,  -770
1340.6,   12,   3633,   4200,   3637,   3613,   3210,   31,   24,   31,   21561,   1011,   1120,  -27725,   0,  -770
1340.7,   13,   3627,   4200,   3637,   3613,   3210,   31,   24,   31,   21576,   1011,   1120,  -27723,   0,  -770
1340.8,   14,   3632,   4200,   3637,   3613,   3210,   31,   24,   31,   21554,   1011,   1120,  -27722,   0,  -770
1340.9,   15,   3616,   4200,   3637,   3613,   3209,   31,   24,   31,   21555,   1011,   1120,  -27719,   0,  -770
1341,   16,   3632,   4200,   3637,   3613,   3209,   32,   24,   31,   21529,   1011,   1120,  -27716,   0,  -770
1341.1,   16,   3632,   4200,   3637,   3613,   3209,   32,   24,   31,   21551,   1011,   1120,  -27715,   0,  -770
1341.2,   17,   3619,   4200,   3637,   3613,   3209,   31,   24,   31,   21548,   1011,   1121,  -27712,   0,  -770
1341.3,   18,   3620,   4200,   3637,   3613,   3209,   31,   24,   31,   21535,   1011,   1121,  -27710,   0,  -770
1341.4,   19,   3622,   4200,   3637,   3613,   3209,   31,   24,   31,   21539,   1011,   1121,  -27709,   0,  -770
1341.5,   20,   3618,   4200,   3637,   3613,   3209,   31,   24,   31,   21578,   1011,   1121,  -27706,   0,  -770
1341.6,   21,   3613,   4200,   3637,   3613,   3209,   31,   24,   31,   21545,   1011,   1121,  -27703,   0,  -770
1341.7,   21,   3613,   4200,   3637,   3613,   3209,   31,   24,   31,   21548,   1011,   1121,  -27702,   0,  -770
1341.8,   22,   3618,   4200,   3637,   3613,   3209,   32,   24,   31,   21576,   1011,   1121,  -27699,   0,  -770
1341.9,   23,   3610,   4200,   3637,   3613,   3210,   31,   24,   31,   21563,   1011,   1121,  -27697,   0,  -769
1342,   24,   3616,   4200,   3637,   3613,   3210,   31,   24,   31,   21554,   1011,   1121,  -27696,   0,  -769
1342.1,   25,   3607,   4200,   3637,   3613,   3210,   32,   24,   31,   21547,   1011,   1121,  -27693,   0,  -769
1342.2,   26,   3619,   4200,   3637,   3613,   3210,   32,   24,   31,   21548,   1011,   1121,  -27690,   0,  -769
1342.3,   26,   3619,   4200,   3637,   3613,   3210,   32,   24,   31,   21555,   1011,   1121,  -27689,   0,  -769
1342.4,   27,   3602,   4200,   3637,   3613,   3210,   30,   24,   31,   21560,   1011,   1121,  -27687,   0,  -769
1342.5,   0,   3608,   4200,   3637,   3613,   3210,   32,   24,   31,   21556,   1011,   1121,  -27684,   0,  -769
1342.6,   1,   3613,   4200,   3637,   3613,   3210,   32,   24,   31,   21552,   1011,   1121,  -27683,   0,  -769
1342.7,   2,   3618,   4200,   3637,   3613,   3210,   32,   24,   31,   21580,   1011,   1121,  -27680,   0,  -769
1342.8,   3,   3614,   4200,   3637,   3613,   3210,   32,   24,   31,   21553,   1011,   1122,  -27677,   0,  -769
1342.9,   3,   3614,   4200,   3637,   3613,   3210,   32,   24,   31,   21581,   1011,   1122,  -27676,   0,  -768
1343,   4,   3616,   4200,   3637,   3613,   3210,   33,   24,   31,   21563,   1011,   1122,  -27674,   0,  -768
1343.1,   5,   3616,   4200,   3637,   3613,   3210,   31,   24,   31,   21560,   1011,   1122,  -27671,   0,  -768
1343.2,   6,   3617,   4200,   3637,   3613,   3210,   30,   24,   31,   21559,   1011,   1122,  -27670,   0,  -768
1343.3,   7,   3606,   4200,   3637,   3613,   3210,   32,   24,   31,   21540,   1011,   1122,  -27667,   0,  -768
1343.4,   8,   3611,   4200,   3637,   3613,   3210,   31,   24,   31,   21548,   1011,   1122,  -27664,   0,  -768
1343.5,   8,   3611,   4200,   3637,   3613,   3210,   31,   24,   31,   21537,   1011,   1122,  -27663,   0,  -768
1343.6,   9,   3618,   4200,   3637,   3613,   3210,   32,   24,   31,   21537,   1011,   1122,  -27661,   0,  -768
1343.7,   10,   3615,   4200,   3637,   3613,   3210,   31,   24,   31,   21557,   1011,   1122,  -27658,   0,  -768
1343.8,   11,   3617,   4200,   3637,   3613,   3210,   31,   24,   31,   21557,   1011,   1122,  -27657,   0,  -768
1343.9,   12,   3633,   4200,   3637,   3613,   3210,   32,   24,   31,   21564,   1011,   1122,  -27654,   0,  -768
1344,   13,   3627,   4200,   3637,   3613,   3210,   31,   24,   31,   21525,   1011,   1122,  -27651,   0,  -768
1344.1,   13,   3627,   4200,   3637,   3613,   3210,   31,   24,   31,   21556,   1011,   1122,  -27650,   0,  -768
1344.2,   14,   3631,   4200,   3637,   3613,   3210,   32,   24,   31,   21548,   1011,   1122,  -27648,   0,  -768
1344.3,   15,   3616,   4200,   3637,   3613,   3210,   31,   24,   31,   21540,   1011,   1122,  -27645,   0,  -768
1344.4,   16,   3631,   4200,   3637,   3613,   3210,   31,   24,   31,   21563,   1011,   1122,  -27644,   0,  -768
1344.5,   17,   3618,   4200,   3637,   3613,   3210,   31,   24,   31,   21579,   1011,   1123,  -27641,   0,  -768
1344.6,   18,   3619,   4200,   3637,   3613,   3210,   31,   24,   31,   21561,   1011,   1123,  -27639,   0,  -768
1344.7,   18,   3619,   4200,   3637,   3613,   3210,   31,   24,   31,   21577,   1011,   1123,  -27637,   0,  -768
1344.8,   19,   3621,   4200,   3637,   3613,   3210,   31,   24,   31,   21566,   1011,   1123,  -27635,   0,  -768
1344.9,   20,   3617,   4200,   3637,   3613,   3210,   31,   24,   31,   21555,   1011,   1123,  -27632,   0,  -768
1345,   21,   3612,   4200,   3637,   3613,   3210,   31,   24,   31,   21573,   1011,   1123,  -27631,   0,  -768
1345.1,   22,   3618,   4200,   3637,   3613,   3210,   31,   24,   31,   21579,   1011,   1123,  -27628,   0,  -768
1345.2,   22,   3618,   4200,   3637,   3613,   3210,   31,   24,   31,   21586,   1011,   1123,  -27626,   0,  -768
1345.3,   23,   3609,   4200,   3637,   3613,   3210,   31,   24,   31,   21585,   1011,   1123,  -27624,   0,  -768
1345.4,   24,   3616,   4200,   3637,   3613,   3210,   31,   24,   31,   21555,   1011,   1123,  -27622,   0,  -768
1345.5,   25,   3607,   4200,   3637,   3613,   3210,   31,   24,   31,   21585,   1011,   1123,  -27619,   0,  -768
1345.6,   26,   3619,   4200,   3637,   3613,   3210,   31,   24,   31,   21577,   1011,   1123,  -27618,   0,  -768
1345.7,   27,   3601,   4200,   3637,   3613,   3210,   31,   24,   31,   21557,   1011,   1123,  -27615,   0,  -768
1345.8,   27,   3601,   4200,   3637,   3613,   3210,   31,   24,   31,   21564,   1011,   1123,  -27613,   0,  -768
1345.9,   0,   3608,   4200,   3637,   3605,   3210,   31,   32,   31,   21565,   1011,   1123,  -27611,   0,  -767
1346,   1,   3612,   4200,   3637,   3605,   3210,   32,   32,   31,   21578,   1011,   1123,  -27609,   0,  -767
1346.1,   2,   3617,   4200,   3637,   3605,   3210,   32,   32,   31,   21587,   1011,   1124,  -27606,   0,  -767
1346.2,   3,   3613,   4200,   3637,   3605,   3210,   30,   32,   31,   21564,   1011,   1124,  -27603,   0,  -767
1346.3,   4,   3616,   4200,   3637,   3605,   3210,   31,   32,   31,   21573,   1011,   1124,  -27602,   0,  -767
1346.4,   5,   3616,   4200,   3637,   3605,   3210,   31,   32,   31,   21565,   1011,   1124,  -27600,   0,  -767
1346.5,   5,   3616,   4200,   3637,   3605,   3210,   31,   32,   31,   21570,   1011,   1124,  -27597,   0,  -767
1346.6,   6,   3617,   4200,   3637,   3605,   3210,   31,   32,   31,   21568,   1011,   1124,  -27596,   0,  -767
1346.7,   7,   3606,   4200,   3637,   3605,   3210,   31,   32,   31,   21581,   1011,   1124,  -27593,   0,  -767
1346.8,   8,   3611,   4200,   3637,   3605,   3210,   31,   32,   31,   21564,   1011,   1124,  -27591,   0,  -767
1346.9,   9,   3618,   4200,   3637,   3605,   3210,   32,   32,   31,   21581,   1011,   1124,  -27589,   0,  -767
1347,   10,   3614,   4200,   3637,   3605,   3210,   31,   32,   31,   21544,   1011,   1124,  -27587,   0,  -767
1347.1,   10,   3614,   4200,   3637,   3605,   3210,   31,   32,   31,   21580,   1011,   1124,  -27584,   0,  -767
1347.2,   11,   3616,   4200,   3637,   3605,   3210,   32,   32,   31,   21565,   1011,   1124,  -27583,   0,  -767
1347.3,   12,   3632,   4200,   3637,   3605,   3210,   31,   32,   31,   21578,   1011,   1124,  -27580,   0,  -767
1347.4,   13,   3626,   4200,   3637,   3605,   3210,   32,   32,   31,   21563,   1011,   1124,  -27578,   0,  -767
1347.5,   14,   3631,   4200,   3637,   3605,   3210,   32,   32,   31,   21573,   1011,   1124,  -27576,   0,  -767
1347.6,   15,   3615,   4200,   3637,   3605,   3210,   31,   32,   31,   21553,   1011,   1124,  -27574,   0,  -767
1347.7,   15,   3615,   4200,   3637,   3605,   3210,   31,   32,   31,   21566,   1011,   1125,  -27571,   0,  -767
1347.8,   16,   3631,   4200,   3637,   3605,   3210,   32,   32,   31,   21584,   1011,   1125,  -27570,   0,  -767
1347.9,   17,   3618,   4200,   3637,   3605,   3209,   32,   32,   31,   21579,   1011,   1125,  -27567,   0,  -766
1348,   18,   3619,   4200,   3637,   3605,   3209,   32,   32,   31,   21579,   1011,   1125,  -27565,   0,  -766
1348.1,   19,   3621,   4200,   3637,   3605,   3209,   32,   32,   31,   21586,   1011,   1125,  -27563,   0,  -766
1348.2,   20,   3617,   4200,   3637,   3605,   3209,   32,   32,   31,   21574,   1011,   1125,  -27561,   0,  -766
1348.3,   20,   3617,   4200,   3637,   3605,   3209,   32,   32,   31,   21560,   1011,   1125,  -27558,   0,  -766
1348.4,   21,   3612,   4200,   3637,   3605,   3209,   31,   32,   31,   21585,   1011,   1125,  -27557,   0,  -766
1348.5,   22,   3618,   4200,   3637,   3605,   3209,   32,   32,   31,   21572,   1011,   1125,  -27554,   0,  -766
1348.6,   23,   3608,   4200,   3637,   3605,   3209,   31,   32,   31,   21563,   1011,   1125,  -27552,   0,  -766
1348.7,   24,   3615,   4200,   3637,   3605,   3209,   32,   32,   31,   21546,   1011,   1125,  -27550,   0,  -766
1348.8,   25,   3606,   4200,   3637,   3605,   3209,   31,   32,   31,   21555,   1011,   1125,  -27548,   0,  -766
1348.9,   25,   3606,   4200,   3637,   3605,   3209,   31,   32,   31,   21539,   1011,   1125,  -27545,   0,  -765
1349,   26,   3618,   4200,   3637,   3605,   3209,   31,   32,   31,   21588,   1011,   1125,  -27544,   0,  -765
1349.1,   27,   3601,   4200,   3637,   3605,   3209,   31,   32,   31,   21571,   1011,   1125,  -27541,   0,  -765
1349.2,   0,   3606,   4200,   3637,   3605,   3209,   32,   32,   31,   21559,   1011,   1125,  -27539,   0,  -765
1349.3,   1,   3612,   4200,   3637,   3605,   3209,   32,   32,   31,   21561,   1011,   1125,  -27537,   0,  -765
1349.4,   2,   3616,   4200,   3637,   3605,   3209,   32,   32,   31,   21580,   1011,   1126,  -27535,   0,  -765
1349.5,   2,   3616,   4200,   3637,   3605,   3209,   32,   32,   31,   21557,   1011,   1126,  -27532,   0,  -765
1349.6,   3,   3613,   4200,   3637,   3605,   3209,   31,   32,   31,   21586,   1011,   1126,  -27531,   0,  -765
1349.7,   4,   3616,   4200,   3637,   3605,   3209,   32,   32,   31,   21555,   1011,   1126,  -27528,   0,  -765
1349.8,   5,   3615,   4200,   3637,   3605,   3209,   32,   32,   31,   21596,   1011,   1126,  -27526,   0,  -765
1349.9,   6,   3616,   4200,   3637,   3605,   3210,   31,   32,   31,   21571,   1011,   1126,  -27524,   0,  -765
1350,   7,   3605,   4200,   3637,   3605,   3210,   31,   32,   31,   21588,   1011,   1126,  -27522,   0,  -765
1350.1,   7,   3605,   4200,   3637,   3605,   3210,   31,   32,   31,   21586,   1011,   1126,  -27519,   0,  -765
1350.2,   8,   3611,   4200,   3637,   3605,   3210,   31,   32,   31,   21579,   1011,   1126,  -27518,   0,  -765
1350.3,   9,   3618,   4200,   3637,   3605,   3210,   31,   32,   31,   21581,   1011,   1126,  -27515,   0,  -765
1350.4,   10,   3614,   4200,   3637,   3605,   3210,   33,   32,   31,   21588,   1011,   1126,  -27513,   0,  -765
1350.5,   11,   3616,   4200,   3637,   3605,   3210,   32,   32,   31,   21592,   1011,   1126,  -27511,   0,  -765
1350.6,   12,   3631,   4200,   3637,   3605,   3210,   31,   32,   31,   21567,   1011,   1126,  -27509,   0,  -765
1350.7,   12,   3631,   4200,   3637,   3605,   3210,   31,   32,   31,   21573,   1011,   1126,  -27506,   0,  -765
1350.8,   13,   3626,   4200,   3637,   3605,   3210,   31,   32,   31,   21573,   1011,   1126,  -27505,   0,  -765
1350.9,   14,   3630,   4200,   3637,   3605,   3209,   32,   32,   31,   21572,   1011,   1126,  -27502,   0,  -764
1351,   15,   3615,   4200,   3637,   3605,   3209,   31,   32,   31,   21564,   1011,   1127,  -27500,   0,  -764
1351.1,   16,   3631,   4200,   3637,   3605,   3209,   31,   32,   31,   21582,   1011,   1127,  -27498,   0,  -764
1351.2,   17,   3617,   4200,   3637,   3605,   3209,   31,   32,   31,   21570,   1011,   1127,  -27496,   0,  -764
1351.3,   17,   3617,   4200,   3637,   3605,   3209,   31,   32,   31,   21589,   1011,   1127,  -27493,   0,  -764
1351.4,   18,   3619,   4200,   3637,   3605,   3209,   32,   32,   31,   21590,   1011,   1127,  -27492,   0,  -764
1351.5,   19,   3620,   4200,   3637,   3605,   3209,   31,   32,   31,   21577,   1011,   1127,  -27489,   0,  -764
1351.6,   20,   3616,   4200,   3637,   3605,   3209,   31,   32,   31,   21557,   1011,   1127,  -27487,   0,  -764
1351.7,   21,   3611,   4200,   3637,   3605,   3209,   32,   32,   31,   21566,   1011,   1127,  -27485,   0,  -764
1351.8,   22,   3617,   4200,   3637,   3605,   3209,   32,   32,   31,   21589,   1011,   1127,  -27483,   0,  -764
1351.9,   22,   3617,   4200,   3637,   3605,   3210,   32,   32,   31,   21572,   1011,   1127,  -27480,   0,  -763
1352,   23,   3608,   4200,   3637,   3605,   3210,   31,   32,   31,   21567,   1011,   1127,  -27479,   0,  -763
1352.1,   24,   3614,   4200,   3637,   3605,   3210,   31,   32,   31,   21563,   1011,   1127,  -27476,   0,  -763
1352.2,   25,   3606,   4200,   3637,   3605,   3210,   31,   32,   31,   21590,   1011,   1127,  -27474,   0,  -763
1352.3,   26,   3618,   4200,   3637,   3605,   3210,   31,   32,   31,   21583,   1011,   1127,  -27472,   0,  -763
1352.4,   27,   3600,   4200,   3637,   3605,   3210,   31,   32,   31,   21563,   1011,   1127,  -27470,   0,  -763
1352.5,   27,   3600,   4200,   3637,   3605,   3210,   31,   32,   31,   21567,   1011,   1127,  -27467,   0,  -763
1352.6,   0,   3606,   4200,   3637,   3605,   3210,   31,   32,   31,   21573,   1011,   1127,  -27466,   0,  -763
1352.7,   1,   3612,   4200,   3637,   3605,   3210,   32,   32,   31,   21583,   1011,   1128,  -27463,   0,  -763
1352.8,   2,   3616,   4200,   3637,   3605,   3210,   32,   32,   31,   21557,   1011,   1128,  -27461,   0,  -763
1352.9,   3,   3613,   4200,   3637,   3605,   3209,   31,   32,   31,   21583,   1011,   1128,  -27459,   0,  -763
1353,   4,   3615,   4200,   3637,   3605,   3209,   32,   32,   31,   21559,   1011,   1128,  -27457,   0,  -763
1353.1,   4,   3615,   4200,   3637,   3605,   3209,   32,   32,   31,   21579,   1011,   1128,  -27454,   0,  -763
1353.2,   5,   3614,   4200,   3637,   3605,   3209,   31,   32,   31,   21583,   1011,   1128,  -27453,   0,  -763
1353.3,   6,   3616,   4200,   3637,   3605,   3209,   31,   32,   31,   21571,   1011,   1128,  -27450,   0,  -763
1353.4,   7,   3604,   4200,   3637,   3605,   3209,   31,   32,   31,   21569,   1011,   1128,  -27448,   0,  -763
1353.5,   8,   3610,   4200,   3637,   3605,   3209,   31,   32,   31,   21581,   1011,   1128,  -27446,   0,  -763
1353.6,   9,   3618,   4200,   3637,   3605,   3209,   31,   32,   31,   21570,   1011,   1128,  -27444,   0,  -763
1353.7,   9,   3618,   4200,   3637,   3605,   3209,   31,   32,   31,   21582,   1011,   1128,  -27441,   0,  -763
1353.8,   10,   3613,   4200,   3637,   3605,   3209,   31,   32,   31,   21586,   1011,   1128,  -27440,   0,  -763
1353.9,   11,   3616,   4200,   3637,   3605,   3210,   31,   32,   31,   21573,   1011,   1128,  -27437,   0,  -762
1354,   12,   3631,   4200,   3637,   3605,   3210,   32,   32,   31,   21601,   1011,   1128,  -27435,   0,  -762
1354.1,   13,   3625,   4200,   3637,   3605,   3210,   32,   32,   31,   21593,   1011,   1128,  -27433,   0,  -762
1354.2,   14,   3629,   4200,   3637,   3605,   3210,   31,   32,   31,   21586,   1011,   1128,  -27431,   0,  -762
1354.3,   14,   3629,   4200,   3637,   3605,   3210,   31,   32,   31,   21609,   1011,   1129,  -27428,   0,  -762
1354.4,   15,   3615,   4200,   3637,   3605,   3210,   32,   32,   31,   21597,   1011,   1129,  -27427,   0,  -762
1354.5,   16,   3630,   4200,   3637,   3605,   3210,   31,   32,   31,   21574,   1011,   1129,  -27424,   0,  -762
1354.6,   17,   3617,   4200,   3637,   3605,   3210,   31,   32,   31,   21593,   1011,   1129,  -27422,   0,  -762
1354.7,   18,   3618,   4200,   3637,   3605,   3210,   31,   32,   31,   21571,   1011,   1129,  -27420,   0,  -762
1354.8,   19,   3619,   4200,   3637,   3605,   3210,   31,   32,   31,   21595,   1011,   1129,  -27418,   0,  -762
1354.9,   19,   3619,   4200,   3637,   3605,   3210,   31,   32,   31,   21567,   1011,   1129,  -27415,   0,  -761
1355,   20,   3616,   4200,   3637,   3605,   3210,   31,   32,   31,   21588,   1011,   1129,  -27414,   0,  -761
1355.1,   21,   3611,   4200,   3637,   3605,   3210,   31,   32,   31,   21583,   1011,   1129,  -27411,   0,  -761
1355.2,   22,   3616,   4200,   3637,   3605,   3210,   31,   32,   31,   21564,   1011,   1129,  -27409,   0,  -761
1355.3,   23,   3608,   4200,   3637,   3605,   3210,   32,   32,   31,   21575,   1011,   1129,  -27407,   0,  -761
1355.4,   24,   3614,   4200,   3637,   3605,   3210,   31,   32,   31,   21590,   1011,   1129,  -27405,   0,  -761
1355.5,   24,   3614,   4200,   3637,   3605,   3210,   31,   32,   31,   21599,   1011,   1129,  -27402,   0,  -761
1355.6,   25,   3605,   4200,   3637,   3605,   3210,   31,   32,   31,   21569,   1011,   1129,  -27401,   0,  -761
1355.7,   26,   3617,   4200,   3637,   3605,   3210,   32,   32,   31,   21597,   1011,   1129,  -27398,   0,  -761
1355.8,   27,   3599,   4200,   3637,   3605,   3210,   32,   32,   31,   21588,   1011,   1129,  -27396,   0,  -761
1355.9,   0,   3605,   4200,   3637,   3605,   3209,   31,   32,   31,   21596,   1011,   1129,  -27394,   0,  -761
1356,   1,   3611,   4200,   3637,   3605,   3209,   32,   32,   31,   21577,   1011,   1130,  -27392,   0,  -761
1356.1,   1,   3611,   4200,   3637,   3605,   3209,   31,   32,   31,   21560,   1011,   1130,  -27389,   0,  -761
