Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, DischargeAmps, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
128.2,   26,   4015,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19006,   1123,   69,   2208,   30
128.3,   27,   4005,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18996,   1123,   69,   2210,   30
128.4,   0,   4014,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19009,   1123,   69,   2213,   30
128.5,   1,   4017,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18993,   1123,   69,   2214,   30
128.6,   2,   4023,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18999,   1123,   69,   2216,   30
128.7,   2,   4023,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18985,   1123,   69,   2218,   30
128.8,   3,   4017,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18985,   1123,   69,   2219,   30
128.9,   4,   4021,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19021,   1123,   69,   2222,   30
129,   5,   4018,   4200,   4052,   4010,   3206,   41,   42,   26,  -19,   19006,   1123,   70,   2224,   30
129.1,   6,   4012,   4200,   4052,   4010,   3206,   42,   42,   26,  -20,   18969,   1123,   70,   2225,   30
129.2,   7,   3999,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19003,   1123,   70,   2227,   30
129.3,   7,   3999,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19014,   1123,   70,   2230,   30
129.4,   8,   4004,   4200,   4052,   4010,   3206,   41,   42,   26,  -19,   19023,   1123,   70,   2231,   30
129.5,   9,   4010,   4200,   4052,   4010,   3206,   41,   42,   26,  -20,   19021,   1123,   70,   2233,   30
129.6,   10,   4007,   4200,   4052,   4010,   3206,   41,   42,   26,  -19,   19024,   1123,   70,   2235,   30
129.7,   11,   4010,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19001,   1123,   70,   2237,   30
129.8,   12,   4041,   4200,   4052,   4010,   3206,   43,   42,   26,  -19,   18993,   1123,   70,   2239,   30
129.9,   12,   4041,   4200,   4052,   4010,   3206,   43,   42,   26,  -19,   18994,   1123,   70,   2241,   30
130,   13,   4031,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19015,   1123,   70,   2242,   31
130.1,   14,   4030,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18995,   1123,   70,   2245,   31
130.2,   15,   4019,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19006,   1123,   70,   2247,   31
130.3,   16,   4033,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   18999,   1123,   70,   2248,   31
130.4,   16,   4033,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19025,   1123,   70,   2250,   31
130.5,   17,   4023,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19009,   1123,   70,   2253,   31
130.6,   18,   4015,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18986,   1123,   70,   2254,   31
130.7,   19,   4014,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19008,   1123,   71,   2256,   31
130.8,   20,   4010,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18995,   1123,   71,   2258,   31
130.9,   21,   4009,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19007,   1123,   71,   2259,   31
131,   21,   4009,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19021,   1123,   71,   2262,   31
131.1,   22,   4015,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19012,   1123,   71,   2264,   31
131.2,   23,   4006,   4200,   4052,   4010,   3206,   42,   42,   26,  -20,   19002,   1123,   71,   2265,   31
131.3,   24,   4004,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19001,   1123,   71,   2267,   31
131.4,   25,   4005,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   18984,   1123,   71,   2270,   31
131.5,   26,   4014,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19002,   1123,   71,   2271,   31
131.6,   26,   4014,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19008,   1123,   71,   2273,   31
131.7,   27,   4003,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19005,   1123,   71,   2275,   31
131.8,   0,   4013,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   18997,   1123,   71,   2277,   31
131.9,   1,   4015,   4200,   4052,   4010,   3206,   41,   42,   26,  -19,   19027,   1123,   71,   2279,   31
132,   2,   4022,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19011,   1123,   71,   2281,   31
132.1,   3,   4016,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18997,   1123,   71,   2282,   31
132.2,   4,   4020,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19006,   1123,   71,   2285,   31
132.3,   4,   4020,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19035,   1123,   71,   2287,   31
132.4,   5,   4017,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18986,   1123,   72,   2288,   31
132.5,   6,   4011,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19018,   1123,   72,   2290,   31
132.6,   7,   3998,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18990,   1123,   72,   2293,   31
132.7,   8,   4003,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   19012,   1123,   72,   2294,   31
132.8,   9,   4008,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19009,   1123,   72,   2296,   31
132.9,   9,   4008,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19002,   1123,   72,   2298,   31
133,   10,   4006,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18998,   1123,   72,   2299,   31
133.1,   11,   4009,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19024,   1123,   72,   2302,   31
133.2,   12,   4040,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   18998,   1123,   72,   2304,   31
133.3,   13,   4030,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18985,   1123,   72,   2305,   31
133.4,   14,   4028,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18998,   1123,   72,   2307,   31
133.5,   14,   4028,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19011,   1123,   72,   2310,   31
133.6,   15,   4018,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18994,   1123,   72,   2311,   31
133.7,   16,   4031,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19017,   1123,   72,   2313,   31
133.8,   17,   4022,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19006,   1123,   72,   2316,   31
133.9,   18,   4015,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19012,   1123,   72,   2317,   31
134,   19,   4013,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18995,   1123,   72,   2319,   32
134.1,   19,   4013,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19002,   1123,   73,   2321,   32
134.2,   20,   4009,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19017,   1123,   73,   2322,   32
134.3,   21,   4008,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19035,   1123,   73,   2325,   32
134.4,   22,   4014,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18998,   1123,   73,   2327,   32
134.5,   23,   4005,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18985,   1121,   73,   2328,   32
134.6,   24,   4002,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19017,   1121,   73,   2330,   32
134.7,   24,   4002,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19026,   1121,   73,   2333,   32
134.8,   25,   4004,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19009,   1121,   73,   2334,   32
134.9,   26,   4013,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   18995,   1121,   73,   2336,   32
135,   27,   4003,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19006,   1123,   73,   2338,   32
135.1,   0,   4012,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19018,   1121,   73,   2340,   32
135.2,   1,   4015,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19015,   1121,   73,   2342,   32
135.3,   1,   4015,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18993,   1121,   73,   2344,   32
135.4,   2,   4020,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   18996,   1121,   73,   2345,   32
135.5,   3,   4015,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18994,   1121,   73,   2348,   32
135.6,   4,   4019,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19011,   1121,   73,   2350,   32
135.7,   5,   4015,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19008,   1121,   73,   2351,   32
135.8,   6,   4010,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19018,   1121,   74,   2353,   32
135.9,   6,   4010,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19012,   1121,   74,   2356,   32
136,   7,   3997,   4200,   4052,   4010,   3205,   41,   42,   26,  -20,   19002,   1121,   74,   2357,   32
136.1,   8,   4002,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19030,   1121,   74,   2359,   32
136.2,   9,   4007,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19019,   1121,   74,   2361,   32
136.3,   10,   4004,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19024,   1121,   74,   2362,   32
136.4,   10,   4004,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19020,   1121,   74,   2365,   32
136.5,   11,   4009,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19022,   1121,   74,   2367,   32
136.6,   12,   4038,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19004,   1121,   74,   2368,   32
136.7,   13,   4028,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19008,   1121,   74,   2370,   32
136.8,   14,   4027,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19017,   1121,   74,   2373,   32
136.9,   15,   4017,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19028,   1121,   74,   2374,   32
137,   16,   4030,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19030,   1121,   74,   2376,   32
137.1,   16,   4030,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18995,   1121,   74,   2378,   32
137.2,   17,   4022,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19011,   1121,   74,   2380,   32
137.3,   18,   4013,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19017,   1121,   74,   2382,   32
137.4,   19,   4012,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18999,   1121,   75,   2384,   32
137.5,   20,   4008,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19006,   1121,   75,   2385,   32
137.6,   21,   4007,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18989,   1121,   75,   2388,   32
137.7,   21,   4007,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19005,   1121,   75,   2390,   32
137.8,   22,   4013,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18999,   1121,   75,   2391,   32
137.9,   23,   4004,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19019,   1121,   75,   2393,   32
138,   24,   4001,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19003,   1121,   75,   2396,   32
138.1,   25,   4002,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19021,   1121,   75,   2397,   32
138.2,   26,   4012,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19022,   1121,   75,   2399,   32
138.3,   26,   4012,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19025,   1121,   75,   2401,   32
138.4,   27,   4003,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19032,   1121,   75,   2402,   32
138.5,   0,   4011,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19021,   1121,   75,   2405,   32
138.6,   1,   4014,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19033,   1121,   75,   2407,   32
138.7,   2,   4020,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19027,   1121,   75,   2408,   32
138.8,   3,   4014,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19028,   1121,   75,   2410,   32
138.9,   3,   4014,   4200,   4052,   4010,   3206,   42,   42,   26,  -19,   19049,   1121,   75,   2413,   32
139,   4,   4018,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19016,   1121,   75,   2414,   32
139.1,   5,   4014,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19014,   1121,   76,   2416,   32
139.2,   6,   4009,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19021,   1121,   76,   2418,   32
139.3,   7,   3996,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19009,   1121,   76,   2420,   32
139.4,   8,   4001,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19033,   1121,   76,   2422,   32
139.5,   8,   4001,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19031,   1121,   76,   2424,   32
139.6,   9,   4006,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19038,   1121,   76,   2425,   32
139.7,   10,   4003,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19031,   1121,   76,   2428,   32
139.8,   11,   4007,   4200,   4052,   4010,   3205,   43,   42,   26,  -20,   19006,   1121,   76,   2430,   32
139.9,   12,   4037,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19006,   1121,   76,   2431,   32
140,   13,   4028,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19038,   1121,   76,   2433,   33
140.1,   13,   4028,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18985,   1121,   76,   2436,   33
140.2,   14,   4027,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18998,   1121,   76,   2437,   33
140.3,   15,   4015,   4200,   4052,   4010,   3205,   41,   42,   26,  -20,   19017,   1121,   76,   2439,   33
140.4,   16,   4030,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19008,   1121,   76,   2441,   33
140.5,   17,   4020,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19010,   1121,   76,   2443,   33
140.6,   18,   4012,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   19018,   1121,   76,   2445,   33
140.7,   18,   4012,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   18985,   1121,   76,   2447,   33
140.8,   19,   4011,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19017,   1121,   77,   2448,   33
140.9,   20,   4006,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19022,   1121,   77,   2451,   33
141,   21,   4006,   4200,   4052,   4010,   3205,   41,   42,   26,  -20,   19021,   1121,   77,   2453,   33
141.1,   22,   4012,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   19042,   1121,   77,   2454,   33
141.2,   23,   4003,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19014,   1121,   77,   2456,   33
141.3,   23,   4003,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19019,   1121,   77,   2459,   33
141.4,   24,   4000,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19032,   1121,   77,   2460,   33
141.5,   25,   4001,   4200,   4052,   4010,   3205,   41,   42,   26,  -20,   19021,   1121,   77,   2462,   33
141.6,   26,   4011,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19008,   1121,   77,   2464,   33
141.7,   27,   4001,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19028,   1121,   77,   2465,   33
141.8,   0,   4010,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19031,   1121,   77,   2468,   33
141.9,   0,   4010,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19037,   1121,   77,   2470,   33
142,   1,   4012,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19002,   1121,   77,   2471,   33
142.1,   2,   4019,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   19004,   1121,   77,   2473,   33
142.2,   3,   4013,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   18993,   1121,   77,   2476,   33
142.3,   4,   4017,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   18995,   1121,   77,   2477,   33
142.4,   5,   4013,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19018,   1121,   77,   2479,   33
142.5,   6,   4008,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19028,   1121,   78,   2481,   33
142.6,   6,   4008,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19035,   1121,   78,   2483,   33
142.7,   7,   3995,   4200,   4052,   4010,   3205,   41,   42,   26,  -19,   19007,   1121,   78,   2485,   33
142.8,   8,   4000,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19022,   1121,   78,   2487,   33
142.9,   9,   4005,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   19012,   1121,   78,   2488,   33
143,   10,   4002,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   19005,   1121,   78,   2491,   33
143.1,   11,   4006,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19015,   1121,   78,   2493,   33
143.2,   11,   4006,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19029,   1121,   78,   2494,   33
143.3,   12,   4036,   4200,   4052,   4010,   3205,   41,   42,   26,  -20,   19035,   1121,   78,   2496,   33
143.4,   13,   4027,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19026,   1121,   78,   2499,   33
143.5,   14,   4025,   4200,   4052,   4010,   3205,   43,   42,   26,  -19,   19022,   1121,   78,   2500,   33
143.6,   15,   4014,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19034,   1121,   78,   2502,   33
143.7,   16,   4028,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19003,   1121,   78,   2504,   33
143.8,   16,   4028,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19024,   1121,   78,   2506,   33
143.9,   17,   4019,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19031,   1121,   78,   2508,   33
144,   18,   4012,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   19002,   1121,   78,   2510,   34
144.1,   19,   4010,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19019,   1121,   78,   2511,   34
144.2,   20,   4006,   4200,   4052,   4010,   3205,   42,   42,   26,  -20,   19033,   1121,   79,   2514,   34
144.3,   21,   4005,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19012,   1121,   79,   2516,   34
144.4,   21,   4005,   4200,   4052,   4010,   3205,   42,   42,   26,  -19,   19019,   1121,   79,   2517,   34
